cokey,mrulekey,mrulename,seqnum,rulekey,rulename,ruledepth,interpll,interpllc,interplr,interplrc,interphr,interphrc,interphh,interphhc,nullpropdatabool,defpropdatabool,incpropdatabool,cointerpkey
17484895,10028,ENG - Construction Materials; Roadfill,4,10344,"Wet, Ground Water Near the Surface (30 - 90cm)",1,0,Wetness,0,Wetness,0,Wetness,0,Wetness,0,0,0,1555061439
17484895,10028,ENG - Construction Materials; Roadfill,5,10029,Low Strength (AASHTO GIN in depth or Restriction),1,0,Low strength,0,Low strength,0,Low strength,0,Low strength,0,0,0,1555061440
17484895,10332,ENG - Construction Materials; Sand Source,0,10332,ENG - Construction Materials; Sand Source,0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555061441
17484895,10332,ENG - Construction Materials; Sand Source,1,21969,Sand Thickest Layer (revised),1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555061442
17484895,10332,ENG - Construction Materials; Sand Source,2,10824,Not Humus (PT only),1,NA,Not rated; Unified,NA,Not rated; Unified,NA,Not rated; Unified,NA,Not rated; Unified,0,0,0,1555061443
17484895,10332,ENG - Construction Materials; Sand Source,3,23704,Sand Bottom Layer (revised),1,0,Bottom layer,0,Bottom layer,0,Bottom layer,0,Bottom layer,0,0,0,1555061444
17484895,10345,ENG - Construction Materials; Topsoil,0,10345,ENG - Construction Materials; Topsoil,0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,1,0,0,1555061445
17484895,10345,ENG - Construction Materials; Topsoil,1,20948,"Clay and OM Content Thickest Layer to 40 inches, revised",1,NA,Not rated; Clay percent or Organic matter,NA,Not rated; Clay percent or Organic matter,NA,Not rated; Clay percent or Organic matter,NA,Not rated; Clay percent or Organic matter,0,0,0,1555061446
17484895,10345,ENG - Construction Materials; Topsoil,2,20956,"Gravel and Rocks; Thickest Layer to 40 inches, revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555061447
17484895,10345,ENG - Construction Materials; Topsoil,3,10362,Humus Thickest Layer to 40 inches,1,NA,Not rated; Organic matter,NA,Not rated; Organic matter,NA,Not rated; Organic matter,NA,Not rated; Organic matter,0,0,0,1555061448
17484895,10345,ENG - Construction Materials; Topsoil,4,20966,"pH in the Thickest Layer to 40 in, revised",1,NA,Not rated; pH,NA,Not rated; pH,NA,Not rated; pH,NA,Not rated; pH,0,0,0,1555061449
17484895,10345,ENG - Construction Materials; Topsoil,5,20946,"Sand Thickest Layer 0 to 40 inches, revised",1,NA,Not rated; % sand or clay,NA,Not rated; % sand or clay,NA,Not rated; % sand or clay,NA,Not rated; % sand or clay,0,0,0,1555061450
17484895,989,ENG - Daily Cover for Landfill,0,989,ENG - Daily Cover for Landfill,0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555061451
17484895,989,ENG - Daily Cover for Landfill,1,1296,"Large Stones (Fragments >75mm Wt. Ave. to 60"")",1,NA,Not rated; Fragments > 75mm,NA,Not rated; Fragments > 75mm,NA,Not rated; Fragments > 75mm,NA,Not rated; Fragments > 75mm,0,0,0,1555061452
17484895,989,ENG - Daily Cover for Landfill,2,23660,Dust PM10 and PM2.5 Generation,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555061453
17484895,989,ENG - Daily Cover for Landfill,3,201,Ponded > 4 hours,1,1,Ponding,1,Ponding,1,Ponding,1,Ponding,0,0,0,1555061454
17484895,989,ENG - Daily Cover for Landfill,4,991,"Wet, Ground Water Near the Surface (45 - 100cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1555061455
17484895,989,ENG - Daily Cover for Landfill,5,1300,"Fragments 2 to 75mm Wt. Ave. to 72""",1,1,Gravel content,1,Gravel content,1,Gravel content,1,Gravel content,0,0,0,1555061456
17484895,340,ENG - Dwellings W/O Basements,0,340,ENG - Dwellings W/O Basements,0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555061457
17484895,340,ENG - Dwellings W/O Basements,1,284,"Large Stones - Fract. >3in, 24.9 to >50%, Wght. Av. 0-40",1,NA,Not rated; Fragments > 75mm,NA,Not rated; Fragments > 75mm,NA,Not rated; Fragments > 75mm,NA,Not rated; Fragments > 75mm,0,0,0,1555061458
17484895,340,ENG - Dwellings W/O Basements,2,201,Ponded > 4 hours,1,1,Ponding,1,Ponding,1,Ponding,1,Ponding,0,0,0,1555061459
17484895,340,ENG - Dwellings W/O Basements,3,343,"Wet, Ground Water Near the Surface (45 -75cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1555061460
17484895,393,ENG - Dwellings With Basements,0,393,ENG - Dwellings With Basements,0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555061461
17484895,393,ENG - Dwellings With Basements,1,284,"Large Stones - Fract. >3in, 24.9 to >50%, Wght. Av. 0-40",1,NA,Not rated; Fragments > 75mm,NA,Not rated; Fragments > 75mm,NA,Not rated; Fragments > 75mm,NA,Not rated; Fragments > 75mm,0,0,0,1555061462
17484895,393,ENG - Dwellings With Basements,2,201,Ponded > 4 hours,1,1,Ponding,1,Ponding,1,Ponding,1,Ponding,0,0,0,1555061463
17484895,393,ENG - Dwellings With Basements,3,304,"Wet, Ground Water Near the Surface (75 - 180cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1555061464
17484895,402,"ENG - Lawn, Landscape, Golf Fairway",0,402,"ENG - Lawn, Landscape, Golf Fairway",0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,1,0,1555061465
17484895,402,"ENG - Lawn, Landscape, Golf Fairway",1,44467,"Texture, Surface Layer - Clayey, undispersable, not organic",1,NA,Not rated; Surface clay percent,NA,Not rated; Surface clay percent,NA,Not rated; Surface clay percent,NA,Not rated; Surface clay percent,0,0,0,1555061466
17484895,402,"ENG - Lawn, Landscape, Golf Fairway",2,20898,"Large Stones, Surface Layer > 75mm (5-30%), No O",1,NA,Not rated; Surface Fragments > 75mm,NA,Not rated; Surface Fragments > 75mm,NA,Not rated; Surface Fragments > 75mm,NA,Not rated; Surface Fragments > 75mm,0,0,0,1555061467
17484895,402,"ENG - Lawn, Landscape, Golf Fairway",3,20918,"Small Stones, Surface Layer 2-75mm (25-50%), revised",1,NA,"Not rated; Sieve size, 3 to 10"", > 10""",NA,"Not rated; Sieve size, 3 to 10"", > 10""",NA,"Not rated; Sieve size, 3 to 10"", > 10""",NA,"Not rated; Sieve size, 3 to 10"", > 10""",0,0,0,1555061468
17484895,402,"ENG - Lawn, Landscape, Golf Fairway",4,413,Surface Reaction < 3.5,1,NA,Not rated; pH,NA,Not rated; pH,NA,Not rated; pH,NA,Not rated; pH,0,0,0,1555061469
17484895,402,"ENG - Lawn, Landscape, Golf Fairway",5,415,"Droughty, AWC 0 to 100cm (5-10cm)",1,NA,Not rated; AWC,NA,Not rated; AWC,NA,Not rated; AWC,NA,Not rated; AWC,0,0,0,1555061470
17484895,398,ENG - Local Roads and Streets,0,398,ENG - Local Roads and Streets,0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555061471
17484895,398,ENG - Local Roads and Streets,1,284,"Large Stones - Fract. >3in, 24.9 to >50%, Wght. Av. 0-40",1,NA,Not rated; Fragments > 75mm,NA,Not rated; Fragments > 75mm,NA,Not rated; Fragments > 75mm,NA,Not rated; Fragments > 75mm,0,0,0,1555061472
17484895,398,ENG - Local Roads and Streets,2,201,Ponded > 4 hours,1,1,Ponding,1,Ponding,1,Ponding,1,Ponding,0,0,0,1555061473
17484895,398,ENG - Local Roads and Streets,3,401,"Wet, Ground Water Near the Surface (30 - 75cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1555061474
17484895,398,ENG - Local Roads and Streets,4,399,Potential Frost Action > Low,1,1,Frost action,1,Frost action,1,Frost action,1,Frost action,0,0,0,1555061475
17484895,398,ENG - Local Roads and Streets,5,25890,Strength (AASHTO Group Index Weighted Average (25-100cm)),1,1,Low strength,1,Low strength,1,Low strength,1,Low strength,0,0,0,1555061476
17484895,979,ENG - Sanitary Landfill (Area),0,979,ENG - Sanitary Landfill (Area),0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555061477
17484895,979,ENG - Sanitary Landfill (Area),1,15694,Component Kind Misc. and CHIID is null,1,NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",0,0,0,1555061478
17484895,979,ENG - Sanitary Landfill (Area),2,23660,Dust PM10 and PM2.5 Generation,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555061479
17484895,979,ENG - Sanitary Landfill (Area),3,201,Ponded > 4 hours,1,1,Ponding,1,Ponding,1,Ponding,1,Ponding,0,0,0,1555061480
17484895,979,ENG - Sanitary Landfill (Area),4,14500,Wetness Perched 45-90 and Apparent,1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1555061481
17484895,419,ENG - Sanitary Landfill (Trench),0,419,ENG - Sanitary Landfill (Trench),0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555061482
17484895,419,ENG - Sanitary Landfill (Trench),1,1296,"Large Stones (Fragments >75mm Wt. Ave. to 60"")",1,NA,Not rated; Fragments > 75mm,NA,Not rated; Fragments > 75mm,NA,Not rated; Fragments > 75mm,NA,Not rated; Fragments > 75mm,0,0,0,1555061483
17484895,419,ENG - Sanitary Landfill (Trench),2,10612,pH Minimum to a depth of 200cm (acid),1,NA,Not rated; pH,NA,Not rated; pH,NA,Not rated; pH,NA,Not rated; pH,0,0,0,1555061484
17484895,419,ENG - Sanitary Landfill (Trench),3,23660,Dust PM10 and PM2.5 Generation,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555061485
17484895,419,ENG - Sanitary Landfill (Trench),4,201,Ponded > 4 hours,1,1,Ponding,1,Ponding,1,Ponding,1,Ponding,0,0,0,1555061486
17484895,419,ENG - Sanitary Landfill (Trench),5,14501,Wetness Perched 60-120 and Apparent,1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1555061487
17484895,208,ENG - Septic Tank Absorption Fields,0,208,ENG - Septic Tank Absorption Fields,0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555061488
17484895,208,ENG - Septic Tank Absorption Fields,1,284,"Large Stones - Fract. >3in, 24.9 to >50%, Wght. Av. 0-40",1,NA,Not rated; Fragments > 75mm,NA,Not rated; Fragments > 75mm,NA,Not rated; Fragments > 75mm,NA,Not rated; Fragments > 75mm,0,0,0,1555061489
17484895,208,ENG - Septic Tank Absorption Fields,2,201,Ponded > 4 hours,1,1,Ponding,1,Ponding,1,Ponding,1,Ponding,0,0,0,1555061490
17484895,208,ENG - Septic Tank Absorption Fields,3,231,"Wet, Ground Water Near the Surface (120 - 180cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1555061491
17484895,430,ENG - Sewage Lagoons,0,430,ENG - Sewage Lagoons,0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555061492
17484895,430,ENG - Sewage Lagoons,1,18132,Humus Any Layer,1,NA,Not rated; Unified (organic),NA,Not rated; Unified (organic),NA,Not rated; Unified (organic),NA,Not rated; Unified (organic),0,0,0,1555061493
17484895,430,ENG - Sewage Lagoons,2,423,"Large Stones (Fragments > 75 cm Wt. Ave. to 50cm (20"")",1,NA,Not rated; Fragments > 75mm,NA,Not rated; Fragments > 75mm,NA,Not rated; Fragments > 75mm,NA,Not rated; Fragments > 75mm,0,0,0,1555061494
17484895,430,ENG - Sewage Lagoons,3,201,Ponded > 4 hours,1,1,Ponding,1,Ponding,1,Ponding,1,Ponding,0,0,0,1555061495
17484895,430,ENG - Sewage Lagoons,4,428,"Wet, Ground Water Near the Surface (105 - 150cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1555061496
17484895,302,ENG - Shallow Excavations,0,302,ENG - Shallow Excavations,0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555061497
17484895,302,ENG - Shallow Excavations,1,284,"Large Stones - Fract. >3in, 24.9 to >50%, Wght. Av. 0-40",1,NA,Not rated; Fragments > 75mm,NA,Not rated; Fragments > 75mm,NA,Not rated; Fragments > 75mm,NA,Not rated; Fragments > 75mm,0,0,0,1555061498
17484895,302,ENG - Shallow Excavations,2,23660,Dust PM10 and PM2.5 Generation,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555061499
17484895,302,ENG - Shallow Excavations,3,201,Ponded > 4 hours,1,1,Ponding,1,Ponding,1,Ponding,1,Ponding,0,0,0,1555061500
17484895,302,ENG - Shallow Excavations,4,304,"Wet, Ground Water Near the Surface (75 - 180cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1555061501
17484895,302,ENG - Shallow Excavations,5,23768,"Unstable Excavation Walls, revised",1,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0,0,0,1555061502
17484895,395,ENG - Small Commercial Buildings,0,395,ENG - Small Commercial Buildings,0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555061503
17484895,395,ENG - Small Commercial Buildings,1,284,"Large Stones - Fract. >3in, 24.9 to >50%, Wght. Av. 0-40",1,NA,Not rated; Fragments > 75mm,NA,Not rated; Fragments > 75mm,NA,Not rated; Fragments > 75mm,NA,Not rated; Fragments > 75mm,0,0,0,1555061504
17484895,395,ENG - Small Commercial Buildings,2,201,Ponded > 4 hours,1,1,Ponding,1,Ponding,1,Ponding,1,Ponding,0,0,0,1555061505
17484895,395,ENG - Small Commercial Buildings,3,343,"Wet, Ground Water Near the Surface (45 -75cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1555061506
17484895,23656,ENG - Unpaved Local Roads and Streets,0,23656,ENG - Unpaved Local Roads and Streets,0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555061507
17484895,23656,ENG - Unpaved Local Roads and Streets,1,284,"Large Stones - Fract. >3in, 24.9 to >50%, Wght. Av. 0-40",1,NA,Not rated; Fragments > 75mm,NA,Not rated; Fragments > 75mm,NA,Not rated; Fragments > 75mm,NA,Not rated; Fragments > 75mm,0,0,0,1555061508
17484895,23656,ENG - Unpaved Local Roads and Streets,2,23660,Dust PM10 and PM2.5 Generation,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555061509
17484895,23656,ENG - Unpaved Local Roads and Streets,3,201,Ponded > 4 hours,1,1,Ponding,1,Ponding,1,Ponding,1,Ponding,0,0,0,1555061510
17484895,23656,ENG - Unpaved Local Roads and Streets,4,401,"Wet, Ground Water Near the Surface (30 - 75cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1555061511
17484895,23656,ENG - Unpaved Local Roads and Streets,5,399,Potential Frost Action > Low,1,1,Frost action,1,Frost action,1,Frost action,1,Frost action,0,0,0,1555061512
17484895,57992,Farm and Garden Composting Facility - Surface,0,57992,Farm and Garden Composting Facility - Surface,0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555061513
17484895,57992,Farm and Garden Composting Facility - Surface,1,20463,Fragments >=250 mm in Surface Layer (5 to 15%),1,NA,"Not rated, stones",NA,"Not rated, stones",NA,"Not rated, stones",NA,"Not rated, stones",0,0,0,1555061514
17484895,57992,Farm and Garden Composting Facility - Surface,2,20467,"Soil Strength (AASHTO Group Index, 0-50cm)",1,1,Low strength,1,Low strength,1,Low strength,1,Low strength,0,0,0,1555061515
17484895,57992,Farm and Garden Composting Facility - Surface,3,57993,Depth to Saturation (50-100cm),1,1,Wetness,1,Wetness,1,Wetness,1,Wetness,0,0,0,1555061516
17484895,57992,Farm and Garden Composting Facility - Surface,4,310,Ponding Limitation,1,1,Ponding,1,Ponding,1,Ponding,1,Ponding,0,0,0,1555061517
17484895,57992,Farm and Garden Composting Facility - Surface,5,20487,Precipitation,1,0.012,Low precipitation,0.034,Low precipitation,0.034,Low precipitation,0.07,Low precipitation,0,0,0,1555061518
17484895,351,FOR - Construction Limitations for Haul Roads/Log Landings,0,351,FOR - Construction Limitations for Haul Roads/Log Landings,0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,1,1,0,1555061519
17484895,351,FOR - Construction Limitations for Haul Roads/Log Landings,1,25130,"Sand/Slope Limitation, Revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555061520
17484895,351,FOR - Construction Limitations for Haul Roads/Log Landings,2,15694,Component Kind Misc. and CHIID is null,1,NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",0,0,0,1555061521
17484895,351,FOR - Construction Limitations for Haul Roads/Log Landings,3,20293,Null Horizon Data,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555061522
17484895,351,FOR - Construction Limitations for Haul Roads/Log Landings,4,23660,Dust PM10 and PM2.5 Generation,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555061523
17484895,670,FOR - Hand Planting Suitability,0,670,FOR - Hand Planting Suitability,0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,1,0,0,1555061524
17484895,670,FOR - Hand Planting Suitability,1,25127,"Sand Limitation (3), Revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555061525
17484895,670,FOR - Hand Planting Suitability,2,15694,Component Kind Misc. and CHIID is null,1,NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",0,0,0,1555061526
17484895,670,FOR - Hand Planting Suitability,3,20293,Null Horizon Data,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555061527
17484895,670,FOR - Hand Planting Suitability,4,25121,"Stickiness Limitation (4), Revised",1,0,Stickiness,0,Stickiness,0.75,Stickiness; high plasticity index,0.75,Stickiness; high plasticity index,1,0,0,1555061528
17484895,559,FOR - Harvest Equipment Operability,0,559,FOR - Harvest Equipment Operability,0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,1,1,0,1555061529
17484895,559,FOR - Harvest Equipment Operability,1,25133,"Stickiness Limitation (1), Revised",1,NA,"Not rated, Plasticity Index",NA,"Not rated, Plasticity Index",NA,"Not rated, Plasticity Index",NA,"Not rated, Plasticity Index",0,0,0,1555061530
17484895,559,FOR - Harvest Equipment Operability,2,25138,"Sand Limitation (1), Revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555061531
17484895,559,FOR - Harvest Equipment Operability,3,15694,Component Kind Misc. and CHIID is null,1,NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",0,0,0,1555061532
17484895,559,FOR - Harvest Equipment Operability,4,20293,Null Horizon Data,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555061533
17484895,559,FOR - Harvest Equipment Operability,5,23660,Dust PM10 and PM2.5 Generation,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555061534
17484895,348,FOR - Log Landing Suitability,0,348,FOR - Log Landing Suitability,0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,1,1,0,1555061535
17484895,348,FOR - Log Landing Suitability,1,25133,"Stickiness Limitation (1), Revised",1,NA,"Not rated, Plasticity Index",NA,"Not rated, Plasticity Index",NA,"Not rated, Plasticity Index",NA,"Not rated, Plasticity Index",0,0,0,1555061536
17484895,348,FOR - Log Landing Suitability,2,25138,"Sand Limitation (1), Revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555061537
17484895,348,FOR - Log Landing Suitability,3,15694,Component Kind Misc. and CHIID is null,1,NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",0,0,0,1555061538
17484895,348,FOR - Log Landing Suitability,4,20293,Null Horizon Data,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555061539
17484895,348,FOR - Log Landing Suitability,5,23660,Dust PM10 and PM2.5 Generation,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555061540
17484895,63742,FOR - Mechanical Planting Suitability,0,63742,FOR - Mechanical Planting Suitability,0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,1,0,0,1555061541
17484895,63742,FOR - Mechanical Planting Suitability,1,61435,Sand Limitation (3) (Updated),1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555061542
17484895,63742,FOR - Mechanical Planting Suitability,2,15694,Component Kind Misc. and CHIID is null,1,NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",0,0,0,1555061543
17484895,63742,FOR - Mechanical Planting Suitability,3,20293,Null Horizon Data,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555061544
17484895,63742,FOR - Mechanical Planting Suitability,4,61437,Stickiness Limitation (4) (Updated),1,0,Stickiness,0,Stickiness,0.75,Stickiness; high plasticity index,0.75,Stickiness; high plasticity index,1,0,0,1555061545
17484895,63742,FOR - Mechanical Planting Suitability,5,61431,Restrictive Layer Limitation (2) (Updated),1,0,Restrictive layer,0.25,Restrictive layer,0.25,Restrictive layer,0.25,Restrictive layer,0,0,0,1555061546
17484895,63743,FOR - Mechanical Site Preparation (Deep),0,63743,FOR - Mechanical Site Preparation (Deep),0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555061547
17484895,63743,FOR - Mechanical Site Preparation (Deep),1,15694,Component Kind Misc. and CHIID is null,1,NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",0,0,0,1555061548
17484895,63743,FOR - Mechanical Site Preparation (Deep),2,20293,Null Horizon Data,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555061549
17484895,63744,FOR - Mechanical Site Preparation (Surface),0,63744,FOR - Mechanical Site Preparation (Surface),0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555061550
17484895,63744,FOR - Mechanical Site Preparation (Surface),1,15694,Component Kind Misc. and CHIID is null,1,NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",0,0,0,1555061551
17484895,63744,FOR - Mechanical Site Preparation (Surface),2,20293,Null Horizon Data,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555061552
17484895,63744,FOR - Mechanical Site Preparation (Surface),3,61431,Restrictive Layer Limitation (2) (Updated),1,0,Restrictive layer,0.25,Restrictive layer,0.25,Restrictive layer,0.25,Restrictive layer,0,0,0,1555061553
17484895,63745,FOR - Potential Erosion Hazard (Off-Road/Off-Trail),0,63745,FOR - Potential Erosion Hazard (Off-Road/Off-Trail),0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555061554
17484895,63745,FOR - Potential Erosion Hazard (Off-Road/Off-Trail),1,63707,Surface Water Erosion Hazard with R,1,NA,Not rated; Kfact,NA,Not rated; Kfact,NA,Not rated; Kfact,NA,Not rated; Kfact,0,0,0,1555061555
17484895,63745,FOR - Potential Erosion Hazard (Off-Road/Off-Trail),2,15694,Component Kind Misc. and CHIID is null,1,NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",0,0,0,1555061556
17484895,63745,FOR - Potential Erosion Hazard (Off-Road/Off-Trail),3,20293,Null Horizon Data,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555061557
17484895,330,FOR - Potential Erosion Hazard (Road/Trail),0,330,FOR - Potential Erosion Hazard (Road/Trail),0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555061558
17484895,330,FOR - Potential Erosion Hazard (Road/Trail),1,15694,Component Kind Misc. and CHIID is null,1,NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",0,0,0,1555061559
17484895,330,FOR - Potential Erosion Hazard (Road/Trail),2,20293,Null Horizon Data,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555061560
17484895,10458,FOR - Potential Fire Damage Hazard,0,10458,FOR - Potential Fire Damage Hazard,0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,1,1,0,1555061561
17484895,10458,FOR - Potential Fire Damage Hazard,1,25157,"Texture/Fragment Limitation (1), Revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,1,1,0,1555061562
17484895,10458,FOR - Potential Fire Damage Hazard,2,25158,"Texture/Fragment Limitation (2), Revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,1,1,0,1555061563
17484895,10458,FOR - Potential Fire Damage Hazard,3,25159,"Texture/Fragment Limitation (3), Revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,1,1,0,1555061564
17484895,10458,FOR - Potential Fire Damage Hazard,4,25160,"Texture/Fragment Limitation (4), Revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,1,1,0,1555061565
17484895,10458,FOR - Potential Fire Damage Hazard,5,25161,"Texture/Fragment Limitation (5), Revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,1,1,0,1555061566
17484895,10599,FOR - Potential Seedling Mortality,0,10599,FOR - Potential Seedling Mortality,0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,1,1,0,1555061567
17484895,10599,FOR - Potential Seedling Mortality,1,10543,Soil Reaction Limitation,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555061568
17484895,10599,FOR - Potential Seedling Mortality,2,10596,Low Available Water Limitation,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555061569
17484895,10599,FOR - Potential Seedling Mortality,3,15694,Component Kind Misc. and CHIID is null,1,NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",0,0,0,1555061570
17484895,10599,FOR - Potential Seedling Mortality,4,20293,Null Horizon Data,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1555061571
17484895,10599,FOR - Potential Seedling Mortality,5,10536,Wetness Limitation (7),1,0,Wetness,1,Wetness,1,Wetness,1,Wetness,0,1,0,1555061572
17484895,297,FOR - Road Suitability (Natural Surface),0,297,FOR - Road Suitability (Natural Surface),0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,1,1,0,1555061573
